airFlightNum,eventTime,eventPriority,eventType
UA10345,7210,1,3
UA11385,8265,1,2
UA11385,8325,1,3
UA10647,11526,1,2
UA10647,11586,1,3
UA21017,12683,1,2
UA21017,12743,1,3
UA10683,13243,1,2
UA10683,13303,1,3
UA11386,13999,1,2
UA11386,14059,1,3
UA20441,14941,10,2
UA20441,15001,1,3
UA20017,31800,1,0
UA20057,31800,1,0
UA20157,31800,1,0
UA20322,31800,1,0
UA20253,31800,1,1
UA20581,31800,1,1
UA20583,31800,1,1
UA21071,31800,1,1
UA20024,31860,1,0
UA20255,31860,1,0
UA20699,31860,1,0
UA20851,31860,1,0
UA21292,31860,1,0
UA20017,31860,1,1
UA20057,31860,1,1
UA20157,31860,1,1
UA20322,31860,1,1
UA20024,31861,1,0
UA20010,31920,1,0
UA21060,31920,1,0
UA21078,31920,1,0
UA21109,31920,1,0
UA21272,31920,1,0
UA20255,31920,1,1
UA20699,31920,1,1
UA20851,31920,1,1
UA21292,31920,1,1
UA20024,31921,1,1
UA20010,31980,1,1
UA21060,31980,1,1
UA21078,31980,1,1
UA21109,31980,1,1
UA21272,31980,1,1
UA20069,32040,1,0
UA20148,32040,1,0
UA20353,32040,1,0
UA20635,32040,1,0
UA20864,32040,1,0
UA20936,32040,1,0
UA21071,2145,1,2
UA21071,2205,1,3
UA11135,2520,1,2
UA11135,2580,1,3
UA21078,2930,1,2
UA21078,2990,1,3
UA11098,3232,1,2
UA11098,3292,1,3
UA20010,5271,1,2
UA20010,5331,1,3
UA10583,5731,1,2
UA10583,5791,1,3
UA20157,6244,1,2
UA20157,6304,1,3
UA10463,6643,1,2
UA10463,6703,1,3
UA10969,9290,1,2
UA20583,9297,1,2
UA10969,9350,1,3
UA20583,9357,1,3
UA10288,10273,1,2
UA10288,10333,1,3
UA11089,11371,1,2
UA11089,11431,1,3
UA21292,11616,1,2
UA21292,11676,1,3
UA21109,11817,1,2
UA21272,11817,1,2
UA21109,11877,1,3
UA21272,11877,1,3
UA11203,13228,1,2
UA11203,13288,1,3
UA21211,32100,1,0
UA20069,32100,1,1
UA20148,32100,1,1
UA20353,32100,1,1
UA20635,32100,1,1
UA20864,32100,1,1
UA20936,32100,1,1
UA20343,32160,1,0
UA20369,32160,1,0
UA20986,32160,1,0
UA21211,32160,1,1
UA20511,32220,1,0
UA20515,32220,1,0
UA20762,32220,1,0
UA21127,32220,1,0
UA20343,32220,1,1
UA20369,32220,1,1
UA20986,32220,1,1
UA20003,32280,1,0
UA20016,32280,1,0
UA20081,32280,1,0
UA20503,32280,1,0
UA20514,32280,1,0
UA20862,32280,1,0
UA20511,32280,1,1
UA20515,32280,1,1
UA20762,32280,1,1
UA21127,32280,1,1
UA20514,32281,1,0
UA20129,32340,1,0
UA20313,32340,1,0
UA20549,32340,1,0
UA20003,32340,1,1
UA20016,32340,1,1
UA20503,32340,1,1
UA20862,32340,1,1
UA20081,32341,1,0
UA20514,32341,1,1
UA11328,2581,1,2
UA11328,2641,1,3
UA10806,2758,1,2
UA10806,2818,1,3
UA20016,3380,1,2
UA20016,3440,1,3
UA10497,4127,1,2
UA10551,4146,1,2
UA10497,4187,1,3
UA10551,4206,1,3
UA21127,4659,1,2
UA21127,4719,1,3
UA20862,6177,1,2
UA20862,6237,1,3
UA10119,6673,1,2
UA10119,6733,1,3
UA20635,7334,1,2
UA20635,7394,1,3
UA10877,7477,1,2
UA10877,7537,1,3
UA20069,7874,1,2
UA20069,7934,1,3
UA20369,7986,1,2
UA20369,8046,1,3
UA10921,8495,1,2
UA10921,8555,1,3
UA11273,8654,1,2
UA11273,8714,1,3
UA20148,9498,1,2
UA20148,9558,1,3
UA20514,11980,1,2
UA20514,12040,1,3
UA10601,13435,1,2
UA10601,13495,1,3
UA20499,32400,1,0
UA20534,32400,1,0
UA20758,32400,1,0
UA20878,32400,1,0
UA20901,32400,1,0
UA20129,32400,1,1
UA20313,32400,1,1
UA20549,32400,1,1
UA20081,32401,1,1
UA20117,32460,1,0
UA21259,32460,1,0
UA21289,32460,1,0
UA20499,32460,1,1
UA20534,32460,1,1
UA20758,32460,1,1
UA20878,32460,1,1
UA20901,32460,1,1
UA20072,32520,1,0
UA20427,32520,1,0
UA20117,32520,1,1
UA21259,32520,1,1
UA21289,32520,1,1
UA20409,32580,1,0
UA20072,32580,1,1
UA20427,32580,1,1
UA20197,32640,1,0
UA20330,32640,1,0
UA20584,32640,1,0
UA21024,32640,1,0
UA21073,32640,1,0
UA20409,32640,1,1
UA11171,519,1,2
UA11171,579,1,3
UA10730,1228,1,2
UA10730,1288,1,3
UA10244,2352,1,2
UA10218,2410,1,2
UA10244,2412,1,3
UA10218,2470,1,3
UA20427,3128,1,2
UA20427,3188,1,3
UA20878,3380,1,2
UA20072,3380,1,2
UA20878,3440,1,3
UA20072,3440,1,3
UA10387,3496,1,2
UA10387,3556,1,3
UA11222,3988,1,2
UA11222,4048,1,3
UA10422,4275,1,2
UA10422,4335,1,3
UA20901,6101,1,2
UA20901,6161,1,3
UA20409,6302,1,2
UA20409,6362,1,3
UA20117,6680,1,2
UA20117,6740,1,3
UA20549,7377,1,2
UA20549,7437,1,3
UA20129,8577,1,2
UA20129,8637,1,3
UA10379,8705,1,2
UA10379,8765,1,3
UA20534,9868,1,2
UA21259,9906,1,2
UA20534,9928,1,3
UA21259,9966,1,3
UA10732,10928,1,2
UA10732,10988,1,3
UA10222,12281,1,2
UA10222,12341,1,3
UA21289,13468,1,2
UA21289,13528,1,3
UA10014,14135,1,2
UA10014,14195,1,3
UA20081,15116,10,2
UA20081,15176,1,3
UA20204,32700,1,0
UA20304,32700,1,0
UA20320,32700,1,0
UA20554,32700,1,0
UA20717,32700,1,0
UA20197,32700,1,1
UA20330,32700,1,1
UA20584,32700,1,1
UA21024,32700,1,1
UA21073,32700,1,1
UA20299,32760,1,0
UA20204,32760,1,1
UA20304,32760,1,1
UA20320,32760,1,1
UA20554,32760,1,1
UA20717,32760,1,1
UA20420,32820,1,0
UA20660,32820,1,0
UA20730,32820,1,0
UA20905,32820,1,0
UA20917,32820,1,0
UA21184,32820,1,0
UA21298,32820,1,0
UA20299,32820,1,1
UA20752,32880,1,0
UA20926,32880,1,0
UA21105,32880,1,0
UA20420,32880,1,1
UA20660,32880,1,1
UA20730,32880,1,1
UA20905,32880,1,1
UA20917,32880,1,1
UA21184,32880,1,1
UA21298,32880,1,1
UA20116,32940,1,0
UA20806,32940,1,0
UA21120,32940,1,0
UA20752,32940,1,1
UA20926,32940,1,1
UA21105,32940,1,1
UA10902,2191,1,2
UA10902,2251,1,3
UA21024,2790,1,2
UA21024,2850,1,3
UA11220,3831,1,2
UA11220,3891,1,3
UA20926,4613,1,2
UA20926,4673,1,3
UA10056,6364,1,2
UA11147,6370,1,2
UA10056,6424,1,3
UA11147,6430,1,3
UA20554,7377,1,2
UA10605,7386,1,2
UA10399,7398,1,2
UA20554,7437,1,3
UA20197,7442,1,2
UA10605,7446,1,3
UA10399,7458,1,3
UA20197,7502,1,3
UA10655,10617,1,2
UA10655,10677,1,3
UA10620,11686,1,2
UA10620,11746,1,3
UA21184,11817,1,2
UA21184,11877,1,3
UA10618,12109,1,2
UA10129,12143,1,2
UA10618,12169,1,3
UA10129,12203,1,3
UA20730,13886,1,2
UA20730,13946,1,3
UA10660,16224,10,2
UA10660,16284,1,3
UA21298,18140,10,2
UA21298,18200,1,3
UA20035,33000,1,0
UA20054,33000,1,0
UA20285,33000,1,0
UA20945,33000,1,0
UA21280,33000,1,0
UA20116,33000,1,1
UA20806,33000,1,1
UA21120,33000,1,1
UA20091,33060,1,0
UA20106,33060,1,0
UA20152,33060,1,0
UA20035,33060,1,1
UA20054,33060,1,1
UA20285,33060,1,1
UA20945,33060,1,1
UA21280,33060,1,1
UA20091,33061,1,0
UA20059,33120,1,0
UA20121,33120,1,0
UA20318,33120,1,0
UA20342,33120,1,0
UA21156,33120,1,0
UA21172,33120,1,0
UA20106,33120,1,1
UA20152,33120,1,1
UA20121,33121,1,0
UA20091,33121,1,1
UA20678,33180,1,0
UA20812,33180,1,0
UA21015,33180,1,0
UA21297,33180,1,0
UA20059,33180,1,1
UA20318,33180,1,1
UA20342,33180,1,1
UA21156,33180,1,1
UA21172,33180,1,1
UA20121,33181,1,1
UA20189,33240,1,0
UA20356,33240,1,0
UA20531,33240,1,0
UA20675,33240,1,0
UA20713,33240,1,0
UA20755,33240,1,0
UA21074,33240,1,0
UA21100,33240,1,0
UA20678,33240,1,1
UA20812,33240,1,1
UA21015,33240,1,1
UA21297,33240,1,1
UA20806,556,1,2
UA20806,616,1,3
UA11062,1576,1,2
UA11062,1636,1,3
UA21120,2441,1,2
UA21120,2501,1,3
UA21015,2790,1,2
UA20091,2828,1,2
UA21015,2850,1,3
UA20091,2888,1,3
UA20106,3523,1,2
UA20106,3583,1,3
UA10922,4247,1,2
UA10922,4307,1,3
UA10553,4555,1,2
UA10553,4615,1,3
UA20121,6559,1,2
UA20121,6619,1,3
UA20152,7464,1,2
UA20152,7524,1,3
UA20945,8286,1,2
UA20945,8346,1,3
UA21172,10603,1,2
UA21172,10663,1,3
UA10419,11867,1,2
UA10419,11927,1,3
UA10631,11942,1,2
UA10631,12002,1,3
UA11320,13084,1,2
UA11320,13144,1,3
UA20035,13468,1,2
UA20035,13528,1,3
UA20219,33300,1,0
UA20424,33300,1,0
UA21070,33300,1,0
UA20189,33300,1,1
UA20356,33300,1,1
UA20531,33300,1,1
UA20675,33300,1,1
UA20713,33300,1,1
UA20755,33300,1,1
UA21074,33300,1,1
UA21100,33300,1,1
UA20377,33360,1,0
UA20442,33360,1,0
UA20471,33360,1,0
UA21153,33360,1,0
UA21231,33360,1,0
UA20219,33360,1,1
UA20424,33360,1,1
UA21070,33360,1,1
UA20543,33420,1,0
UA20578,33420,1,0
UA20377,33420,1,1
UA20442,33420,1,1
UA20471,33420,1,1
UA21153,33420,1,1
UA21231,33420,1,1
UA20430,33480,1,0
UA20666,33480,1,0
UA21191,33480,1,0
UA20543,33480,1,1
UA20578,33480,1,1
UA20750,33540,1,0
UA21048,33540,1,0
UA20430,33540,1,1
UA20666,33540,1,1
UA21191,33540,1,1
UA20471,1073,1,2
UA20471,1133,1,3
UA10967,2301,1,2
UA10967,2361,1,3
UA21074,3167,1,2
UA21074,3227,1,3
UA11086,3359,1,2
UA11086,3419,1,3
UA10570,3574,1,2
UA10570,3634,1,3
UA20675,3945,1,2
UA20675,4005,1,3
UA20755,4601,1,2
UA20755,4661,1,3
UA20424,5348,1,2
UA20424,5408,1,3
UA10013,5592,1,2
UA10013,5652,1,3
UA20189,9041,1,2
UA20189,9101,1,3
UA10447,9883,1,2
UA10447,9943,1,3
UA20543,10367,1,2
UA20543,10427,1,3
UA21231,11807,1,2
UA21231,11867,1,3
UA10745,11905,1,2
UA10745,11965,1,3
UA20713,12203,1,2
UA20713,12263,1,3
UA21153,12414,1,2
UA21153,12474,1,3
UA10117,12509,1,2
UA10117,12569,1,3
UA10635,13572,1,2
UA10635,13632,1,3
UA10068,13655,1,2
UA10068,13715,1,3
UA10652,14258,10,2
UA20219,14309,10,2
UA10652,14318,1,3
UA20219,14369,1,3
UA20430,14941,10,2
UA20430,15001,1,3
UA10628,15070,10,2
UA10628,15130,1,3
UA21009,33600,1,0
UA21023,33600,1,0
UA21035,33600,1,0
UA20750,33600,1,1
UA21048,33600,1,1
UA20416,33660,1,0
UA21009,33660,1,1
UA21023,33660,1,1
UA21035,33660,1,1
UA20519,33720,1,0
UA21059,33720,1,0
UA21220,33720,1,0
UA20416,33720,1,1
UA20090,33780,1,0
UA20386,33780,1,0
UA20541,33780,1,0
UA20645,33780,1,0
UA20672,33780,1,0
UA20935,33780,1,0
UA20519,33780,1,1
UA21059,33780,1,1
UA21220,33780,1,1
UA20604,33840,1,0
UA20090,33840,1,1
UA20386,33840,1,1
UA20541,33840,1,1
UA20645,33840,1,1
UA20672,33840,1,1
UA20935,33840,1,1
UA20386,588,1,2
UA20386,648,1,3
UA11338,1190,1,2
UA11301,1190,1,2
UA11338,1250,1,3
UA11301,1250,1,3
UA20416,1282,1,2
UA20416,1342,1,3
UA10999,2301,1,2
UA20090,2360,1,2
UA10999,2361,1,3
UA20090,2420,1,3
UA11241,4025,1,2
UA10357,4043,1,2
UA11241,4085,1,3
UA10357,4103,1,3
UA11083,5118,1,2
UA11083,5178,1,3
UA11073,5210,1,2
UA11073,5270,1,3
UA10535,5639,1,2
UA10535,5699,1,3
UA10862,6570,1,2
UA10862,6630,1,3
UA20935,7150,1,2
UA20935,7210,1,3
UA20645,7278,1,2
UA20645,7338,1,3
UA21035,7442,1,2
UA21035,7502,1,3
UA21048,7818,1,2
UA21048,7878,1,3
UA10213,8013,1,2
UA10213,8073,1,3
UA10524,10059,1,2
UA10524,10119,1,3
UA10443,11246,1,2
UA10443,11306,1,3
UA10001,11999,1,2
UA10030,11999,1,2
UA10001,12059,1,3
UA10030,12059,1,3
UA20639,33900,1,0
UA20661,33900,1,0
UA20707,33900,1,0
UA20799,33900,1,0
UA20604,33900,1,1
UA20185,33960,1,0
UA20492,33960,1,0
UA20639,33960,1,1
UA20661,33960,1,1
UA20707,33960,1,1
UA20799,33960,1,1
UA20366,34020,1,0
UA20185,34020,1,1
UA20492,34020,1,1
UA20412,34080,1,0
UA20615,34080,1,0
UA20760,34080,1,0
UA20849,34080,1,0
UA21089,34080,1,0
UA20366,34080,1,1
UA20459,34140,1,0
UA20412,34140,1,1
UA20615,34140,1,1
UA20760,34140,1,1
UA20849,34140,1,1
UA21089,34140,1,1
UA10106,1260,1,2
UA10106,1320,1,3
UA21089,2441,1,2
UA21089,2501,1,3
UA10145,2693,1,2
UA10145,2753,1,3
UA20615,3755,1,2
UA20615,3815,1,3
UA10821,4204,1,2
UA10932,4247,1,2
UA10821,4264,1,3
UA10932,4307,1,3
UA10668,4704,1,2
UA10668,4764,1,3
UA10114,5060,1,2
UA10114,5120,1,3
UA11091,5210,1,2
UA11091,5270,1,3
UA20185,5386,1,2
UA20185,5446,1,3
UA20639,6088,1,2
UA20707,6120,1,2
UA20639,6148,1,3
UA20707,6180,1,3
UA20412,6283,1,2
UA20412,6343,1,3
UA10182,6673,1,2
UA10182,6733,1,3
UA10767,7108,1,2
UA10767,7168,1,3
UA20849,11258,1,2
UA20849,11318,1,3
UA10152,12143,1,2
UA20799,12203,1,2
UA10152,12203,1,3
UA20799,12263,1,3
UA10679,12606,1,2
UA10679,12666,1,3
UA20492,13621,1,2
UA20492,13681,1,3
UA10802,13880,1,2
UA10802,13940,1,3
UA10021,14465,10,2
UA10021,14525,1,3
UA20379,34200,1,0
UA20894,34200,1,0
UA20459,34200,1,1
UA20011,34260,1,0
UA20139,34260,1,0
UA20170,34260,1,0
UA20241,34260,1,0
UA20317,34260,1,0
UA20510,34260,1,0
UA20931,34260,1,0
UA21236,34260,1,0
UA20379,34260,1,1
UA20894,34260,1,1
UA20472,34320,1,0
UA20900,34320,1,0
UA21084,34320,1,0
UA20011,34320,1,1
UA20139,34320,1,1
UA20170,34320,1,1
UA20241,34320,1,1
UA20317,34320,1,1
UA20510,34320,1,1
UA20931,34320,1,1
UA21236,34320,1,1
UA20105,34380,1,0
UA20456,34380,1,0
UA20874,34380,1,0
UA21013,34380,1,0
UA21181,34380,1,0
UA20472,34380,1,1
UA20900,34380,1,1
UA21084,34380,1,1
UA20643,34440,1,0
UA20105,34440,1,1
UA20456,34440,1,1
UA20874,34440,1,1
UA21013,34440,1,1
UA21181,34440,1,1
UA20379,2360,1,2
UA20379,2420,1,3
UA11185,2520,1,2
UA11185,2580,1,3
UA21084,3167,1,2
UA21084,3227,1,3
UA11084,3359,1,2
UA11084,3419,1,3
UA11070,3541,1,2
UA11070,3601,1,3
UA10194,3856,1,2
UA10194,3916,1,3
UA11055,4498,1,2
UA11055,4558,1,3
UA11116,5663,1,2
UA11116,5723,1,3
UA10075,5735,1,2
UA10075,5795,1,3
UA20900,6189,1,2
UA20170,6218,1,2
UA20900,6249,1,3
UA20170,6278,1,3
UA11180,6769,1,2
UA11180,6829,1,3
UA20139,9498,1,2
UA20139,9558,1,3
UA10682,11526,1,2
UA10682,11586,1,3
UA10176,11907,1,2
UA10176,11967,1,3
UA10560,12446,1,2
UA10560,12506,1,3
UA21013,13425,1,2
UA21013,13485,1,3
UA10071,14465,10,2
UA10071,14525,1,3
UA20205,34500,1,0
UA20524,34500,1,0
UA20548,34500,1,0
UA20602,34500,1,0
UA20623,34500,1,0
UA20761,34500,1,0
UA20764,34500,1,0
UA20830,34500,1,0
UA20978,34500,1,0
UA21225,34500,1,0
UA20643,34500,1,1
UA21128,34560,1,0
UA20205,34560,1,1
UA20524,34560,1,1
UA20548,34560,1,1
UA20602,34560,1,1
UA20623,34560,1,1
UA20761,34560,1,1
UA20764,34560,1,1
UA20830,34560,1,1
UA20978,34560,1,1
UA21225,34560,1,1
UA20378,34620,1,0
UA21128,34620,1,1
UA20192,34680,1,0
UA20599,34680,1,0
UA20927,34680,1,0
UA21135,34680,1,0
UA20378,34680,1,1
UA20062,34740,1,0
UA20389,34740,1,0
UA20476,34740,1,0
UA20553,34740,1,0
UA20768,34740,1,0
UA20898,34740,1,0
UA20192,34740,1,1
UA20599,34740,1,1
UA20927,34740,1,1
UA21135,34740,1,1
UA10297,1843,1,2
UA10297,1903,1,3
UA20978,2963,1,2
UA20978,3023,1,3
UA11379,3098,1,2
UA11379,3158,1,3
UA10820,3287,1,2
UA10820,3347,1,3
UA20524,3354,1,2
UA20524,3414,1,3
UA20927,3542,1,2
UA20927,3602,1,3
UA11384,3939,1,2
UA11384,3999,1,3
UA10994,5805,1,2
UA10665,5815,1,2
UA10994,5865,1,3
UA10665,5875,1,3
UA20643,6396,1,2
UA20602,6400,1,2
UA20643,6456,1,3
UA20602,6460,1,3
UA10364,7334,1,2
UA10364,7394,1,3
UA10366,8346,1,2
UA10366,8406,1,3
UA11215,9694,1,2
UA11215,9754,1,3
UA21135,10093,1,2
UA21135,10153,1,3
UA20192,10808,1,2
UA20192,10868,1,3
UA21128,13174,1,2
UA21128,13234,1,3
UA20623,15941,10,2
UA20623,16001,1,3
UA20188,34800,1,0
UA20402,34800,1,0
UA20621,34800,1,0
UA20062,34800,1,1
UA20389,34800,1,1
UA20476,34800,1,1
UA20553,34800,1,1
UA20768,34800,1,1
UA20898,34800,1,1
UA20175,34860,1,0
UA20452,34860,1,0
UA20667,34860,1,0
UA20780,34860,1,0
UA20188,34860,1,1
UA20402,34860,1,1
UA20621,34860,1,1
UA20722,34920,1,0
UA20726,34920,1,0
UA20175,34920,1,1
UA20452,34920,1,1
UA20667,34920,1,1
UA20780,34920,1,1
UA20726,34921,1,0
UA20594,34980,1,0
UA21287,34980,1,0
UA20722,34980,1,1
UA20726,34981,1,1
UA20506,35040,1,0
UA20998,35040,1,0
UA20594,35040,1,1
UA21287,35040,1,1
UA11112,545,1,2
UA11112,605,1,3
UA11081,1576,1,2
UA11081,1636,1,3
UA20726,3945,1,2
UA20726,4005,1,3
UA10251,4323,1,2
UA10251,4383,1,3
UA20780,4601,1,2
UA20780,4661,1,3
UA20768,5378,1,2
UA20768,5438,1,3
UA10369,5981,1,2
UA10369,6041,1,3
UA10404,6356,1,2
UA10404,6416,1,3
UA20062,7398,1,2
UA20062,7458,1,3
UA11221,7954,1,2
UA11221,8014,1,3
UA20594,10807,1,2
UA20594,10867,1,3
UA21287,13323,1,2
UA21287,13383,1,3
UA10663,13435,1,2
UA10663,13495,1,3
UA20082,35100,1,0
UA20283,35100,1,0
UA20866,35100,1,0
UA21271,35100,1,0
UA20506,35100,1,1
UA20998,35100,1,1
UA20013,35160,1,0
UA20295,35160,1,0
UA20321,35160,1,0
UA20450,35160,1,0
UA20590,35160,1,0
UA20694,35160,1,0
UA21063,35160,1,0
UA20082,35160,1,1
UA20283,35160,1,1
UA20866,35160,1,1
UA21271,35160,1,1
UA20281,35220,1,0
UA20316,35220,1,0
UA20013,35220,1,1
UA20295,35220,1,1
UA20321,35220,1,1
UA20450,35220,1,1
UA20590,35220,1,1
UA20694,35220,1,1
UA21063,35220,1,1
UA20745,35280,1,0
UA20777,35280,1,0
UA20281,35280,1,1
UA20316,35280,1,1
UA20225,35340,1,0
UA20370,35340,1,0
UA20539,35340,1,0
UA20770,35340,1,0
UA21185,35340,1,0
UA20745,35340,1,1
UA20777,35340,1,1
UA20770,35341,1,0
UA20316,588,1,2
UA20316,648,1,3
UA10203,1560,1,2
UA10203,1620,1,3
UA10260,2352,1,2
UA10260,2412,1,3
UA21063,3335,1,2
UA21063,3395,1,3
UA20281,4336,1,2
UA20281,4396,1,3
UA20998,4516,1,2
UA20998,4576,1,3
UA20450,5569,1,2
UA20450,5629,1,3
UA21271,5985,1,2
UA21271,6045,1,3
UA20321,6120,1,2
UA20321,6180,1,3
UA10095,9070,1,2
UA10095,9130,1,3
UA20506,14321,10,2
UA20506,14381,1,3
UA20283,15123,10,2
UA20283,15183,1,3
UA20457,35400,1,0
UA20771,35400,1,0
UA21040,35400,1,0
UA21097,35400,1,0
UA21098,35400,1,0
UA20225,35400,1,1
UA20370,35400,1,1
UA20539,35400,1,1
UA21185,35400,1,1
UA20770,35401,1,1
UA20305,35460,1,0
UA20850,35460,1,0
UA20914,35460,1,0
UA21139,35460,1,0
UA21212,35460,1,0
UA20457,35460,1,1
UA20771,35460,1,1
UA21040,35460,1,1
UA21097,35460,1,1
UA21098,35460,1,1
UA20086,35520,1,0
UA20089,35520,1,0
UA20305,35520,1,1
UA20850,35520,1,1
UA20914,35520,1,1
UA21139,35520,1,1
UA21212,35520,1,1
UA20078,35580,1,0
UA20220,35580,1,0
UA20258,35580,1,0
UA20395,35580,1,0
UA20505,35580,1,0
UA20564,35580,1,0
UA20571,35580,1,0
UA20656,35580,1,0
UA20846,35580,1,0
UA21265,35580,1,0
UA20086,35580,1,1
UA20089,35580,1,1
UA20078,35581,1,0
UA20220,35640,1,1
UA20258,35640,1,1
UA20395,35640,1,1
UA20505,35640,1,1
UA20564,35640,1,1
UA20571,35640,1,1
UA20656,35640,1,1
UA20846,35640,1,1
UA21265,35640,1,1
UA20078,35641,1,1
UA10195,1506,1,2
UA10293,1560,1,2
UA10195,1566,1,3
UA10293,1620,1,3
UA10611,1994,1,2
UA10611,2054,1,3
UA10291,2295,1,2
UA10291,2355,1,3
UA20370,2871,1,2
UA20370,2931,1,3
UA10826,3297,1,2
UA10826,3357,1,3
UA20850,3380,1,2
UA20850,3440,1,3
UA10501,3574,1,2
UA10501,3634,1,3
UA20564,3810,1,2
UA20564,3870,1,3
UA10420,4292,1,2
UA21097,4344,1,2
UA10420,4352,1,3
UA21097,4404,1,3
UA21185,5663,1,2
UA21185,5723,1,3
UA20770,6120,1,2
UA20770,6180,1,3
UA20656,6769,1,2
UA20656,6829,1,3
UA20089,9498,1,2
UA20089,9558,1,3
UA20571,10367,1,2
UA20571,10427,1,3
UA10643,10617,1,2
UA10643,10677,1,3
UA20505,10976,1,2
UA20505,11036,1,3
UA21212,14149,1,2
UA21212,14209,1,3
UA20258,14991,10,2
UA20258,15051,1,3
UA11335,15641,10,2
UA11335,15701,1,3
UA21265,17002,10,2
UA21265,17062,1,3
UA20220,17201,10,2
UA20220,17261,1,3
UA20274,35700,1,0
UA20509,35700,1,0
UA20664,35700,1,0
UA20066,35760,1,0
UA20112,35760,1,0
UA20160,35760,1,0
UA20566,35760,1,0
UA20741,35760,1,0
UA20274,35760,1,1
UA20509,35760,1,1
UA20664,35760,1,1
UA20813,35820,1,0
UA20868,35820,1,0
UA21002,35820,1,0
UA21262,35820,1,0
UA20066,35820,1,1
UA20112,35820,1,1
UA20160,35820,1,1
UA20566,35820,1,1
UA20741,35820,1,1
UA20383,35880,1,0
UA20813,35880,1,1
UA20868,35880,1,1
UA21002,35880,1,1
UA21262,35880,1,1
UA20008,35940,1,0
UA20436,35940,1,0
UA20448,35940,1,0
UA20706,35940,1,0
UA20785,35940,1,0
UA20795,35940,1,0
UA21258,35940,1,0
UA21263,35940,1,0
UA20383,35940,1,1
UA10545,1945,1,2
UA10545,2005,1,3
UA20066,2822,1,2
UA20066,2882,1,3
UA11398,3399,1,2
UA11398,3459,1,3
UA11207,3505,1,2
UA11207,3565,1,3
UA21002,3627,1,2
UA10205,4323,1,2
UA10205,4383,1,3
UA10394,4500,1,2
UA10996,4522,1,2
UA10394,4560,1,3
UA10996,4582,1,3
UA20813,5348,1,2
UA20813,5408,1,3
UA11105,6064,1,2
UA11105,6124,1,3
UA20383,7216,1,2
UA20383,7276,1,3
UA20160,7538,1,2
UA20160,7598,1,3
UA10360,8705,1,2
UA10360,8765,1,3
UA20509,12297,1,2
UA20509,12357,1,3
UA20095,36000,1,0
UA20246,36000,1,0
UA20349,36000,1,0
UA20657,36000,1,0
UA21279,36000,1,0
UA20008,36000,1,1
UA20436,36000,1,1
UA20448,36000,1,1
UA20706,36000,1,1
UA20785,36000,1,1
UA21258,36000,1,1
UA21263,36000,1,1
UA20795,36001,1,0
UA21002,36001,1,2
UA20037,36060,1,0
UA20331,36060,1,0
UA20462,36060,1,0
UA20794,36060,1,0
UA20095,36060,1,1
UA20246,36060,1,1
UA20349,36060,1,1
UA20657,36060,1,1
UA21279,36060,1,1
UA20795,36061,1,1
UA21002,36061,1,3
UA20794,36062,1,0
UA20644,36120,1,0
UA20820,36120,1,0
UA20884,36120,1,0
UA21270,36120,1,0
UA20037,36120,1,1
UA20331,36120,1,1
UA20462,36120,1,1
UA20794,36122,1,1
UA20103,36180,1,0
UA20328,36180,1,0
UA20637,36180,1,0
UA20700,36180,1,0
UA20701,36180,1,0
UA20913,36180,1,0
UA21083,36180,1,0
UA20644,36180,1,1
UA20820,36180,1,1
UA20884,36180,1,1
UA21270,36180,1,1
UA20144,36240,1,0
UA20296,36240,1,0
UA20469,36240,1,0
UA20607,36240,1,0
UA20103,36240,1,1
UA20328,36240,1,1
UA20637,36240,1,1
UA20700,36240,1,1
UA20701,36240,1,1
UA20913,36240,1,1
UA21083,36240,1,1
UA20657,1282,1,2
UA20657,1342,1,3
UA11388,1422,1,2
UA11388,1482,1,3
UA11141,2520,1,2
UA11141,2580,1,3
UA10133,3250,1,2
UA10133,3310,1,3
UA10597,3402,1,2
UA10597,3462,1,3
UA20884,3496,1,2
UA20884,3556,1,3
UA11374,3703,1,2
UA11374,3763,1,3
UA10274,3993,1,2
UA10274,4053,1,3
UA20785,5378,1,2
UA20785,5438,1,3
UA21258,5697,1,2
UA21258,5757,1,3
UA20701,5919,1,2
UA20701,5979,1,3
UA20349,6680,1,2
UA20328,6680,1,2
UA20349,6740,1,3
UA20328,6741,1,2
UA20328,6801,1,3
UA20103,7175,1,2
UA20103,7235,1,3
UA21083,7818,1,2
UA21083,7878,1,3
UA11282,7954,1,2
UA11282,8014,1,3
UA10901,8376,1,2
UA10901,8436,1,3
UA10807,9107,1,2
UA10807,9167,1,3
UA11272,11486,1,2
UA11272,11546,1,3
UA20795,12203,1,2
UA20795,12263,1,3
UA10054,12343,1,2
UA10054,12403,1,3
UA10024,15583,10,2
UA10024,15643,1,3
UA20293,36300,1,0
UA20363,36300,1,0
UA20714,36300,1,0
UA21123,36300,1,0
UA20144,36300,1,1
UA20296,36300,1,1
UA20469,36300,1,1
UA20607,36300,1,1
UA20074,36360,1,0
UA20792,36360,1,0
UA20816,36360,1,0
UA21150,36360,1,0
UA21264,36360,1,0
UA20293,36360,1,1
UA20363,36360,1,1
UA20714,36360,1,1
UA21123,36360,1,1
UA20230,36420,1,0
UA20303,36420,1,0
UA20074,36420,1,1
UA20792,36420,1,1
UA20816,36420,1,1
UA21150,36420,1,1
UA21264,36420,1,1
UA20264,36480,1,0
UA20319,36480,1,0
