airFlightNum,eventTime,eventPriority,eventType
UA10576,10766,1,2
UA10576,10826,1,3
UA20809,11396,1,2
UA20809,11456,1,3
UA10079,11973,1,2
UA10079,12033,1,3
UA20027,14258,10,2
UA20027,14318,1,3
UA20249,14738,10,2
UA20249,14798,1,3
UA20569,15297,10,2
UA20569,15357,1,3
UA10238,26100,1,0
UA11077,26100,1,0
UA11118,26100,1,0
UA10529,26100,1,1
UA10900,26100,1,1
UA10261,26101,1,1
UA10009,26160,1,0
UA10731,26160,1,0
UA10238,26160,1,1
UA11077,26160,1,1
UA11118,26160,1,1
UA10151,26220,1,0
UA10589,26220,1,0
UA10866,26220,1,0
UA11293,26220,1,0
UA10009,26220,1,1
UA10731,26220,1,1
UA10477,26280,1,0
UA11000,26280,1,0
UA11114,26280,1,0
UA11253,26280,1,0
UA11337,26280,1,0
UA10151,26280,1,1
UA10589,26280,1,1
UA10866,26280,1,1
UA11293,26280,1,1
UA10823,26340,1,0
UA10841,26340,1,0
UA11100,26340,1,0
UA11334,26340,1,0
UA10477,26340,1,1
UA11000,26340,1,1
UA11114,26340,1,1
UA11253,26340,1,1
UA11337,26340,1,1
UA10477,756,1,2
UA10477,816,1,3
UA11337,1194,1,2
UA11337,1254,1,3
UA21079,2499,1,2
UA21079,2559,1,3
UA10731,3021,1,2
UA10529,3028,1,2
UA10731,3081,1,3
UA10529,3082,1,2
UA10529,3142,1,3
UA20180,3974,1,2
UA20180,4034,1,3
UA21031,4845,1,2
UA21031,4905,1,3
UA10900,5057,1,2
UA10900,5117,1,3
UA20134,5118,1,2
UA20134,5178,1,3
UA20608,5731,1,2
UA20608,5791,1,3
UA10866,6567,1,2
UA10866,6627,1,3
UA10589,7020,1,2
UA10589,7080,1,3
UA11293,7301,1,2
UA11293,7361,1,3
UA20720,8003,1,2
UA20720,8063,1,3
UA20238,9661,1,2
UA20238,9721,1,3
UA10151,11378,1,2
UA20800,11396,1,2
UA10238,11416,1,2
UA10151,11438,1,3
UA20800,11456,1,3
UA10238,11476,1,3
UA20413,12967,1,2
UA20413,13027,1,3
UA21208,13999,1,2
UA21208,14059,1,3
UA10167,26400,1,0
UA10681,26400,1,0
UA10899,26400,1,0
UA11108,26400,1,0
UA11254,26400,1,0
UA11279,26400,1,0
UA10823,26400,1,1
UA10841,26400,1,1
UA11100,26400,1,1
UA11334,26400,1,1
UA10574,26460,1,0
UA10856,26460,1,0
UA10908,26460,1,0
UA10167,26460,1,1
UA10681,26460,1,1
UA10899,26460,1,1
UA11108,26460,1,1
UA11254,26460,1,1
UA11279,26460,1,1
UA10147,26520,1,0
UA10271,26520,1,0
UA10278,26520,1,0
UA10380,26520,1,0
UA10462,26520,1,0
UA10592,26520,1,0
UA10619,26520,1,0
UA10861,26520,1,0
UA10574,26520,1,1
UA10856,26520,1,1
UA10908,26520,1,1
UA10166,26580,1,0
UA10216,26580,1,0
UA10347,26580,1,0
UA10509,26580,1,0
UA10531,26580,1,0
UA10571,26580,1,0
UA10147,26580,1,1
UA10271,26580,1,1
UA10278,26580,1,1
UA10380,26580,1,1
UA10462,26580,1,1
UA10592,26580,1,1
UA10619,26580,1,1
UA10861,26580,1,1
UA10216,26581,1,0
UA10180,26640,1,0
UA10269,26640,1,0
UA10286,26640,1,0
UA10722,26640,1,0
UA10903,26640,1,0
UA11331,26640,1,0
UA10166,26640,1,1
UA10347,26640,1,1
UA10509,26640,1,1
UA10531,26640,1,1
UA10571,26640,1,1
UA10216,26641,1,1
UA10286,26642,1,0
UA10592,1429,1,2
UA10592,1489,1,3
UA10216,1509,1,2
UA11100,1557,1,2
UA10216,1569,1,3
UA11100,1617,1,3
UA21101,1779,1,2
UA21101,1839,1,3
UA20710,2325,1,2
UA20710,2385,1,3
UA20525,2462,1,2
UA20525,2522,1,3
UA20147,3112,1,2
UA20147,3172,1,3
UA20724,3371,1,2
UA20724,3431,1,3
UA20244,3505,1,2
UA20244,3565,1,3
UA10908,4105,1,2
UA10908,4165,1,3
UA10278,4818,1,2
UA10278,4878,1,3
UA11279,5116,1,2
UA11279,5176,1,3
UA20683,5247,1,2
UA10347,5294,1,2
UA20683,5307,1,3
UA10347,5354,1,3
UA10856,6661,1,2
UA10856,6721,1,3
UA10841,7013,1,2
UA10841,7073,1,3
UA10380,7341,1,2
UA10380,7401,1,3
UA20933,7970,1,2
UA20933,8030,1,3
UA10147,8847,1,2
UA10147,8907,1,3
UA10571,9006,1,2
UA10571,9066,1,3
UA10619,11029,1,2
UA10619,11089,1,3
UA10167,12550,1,2
UA10167,12610,1,3
UA20627,13036,1,2
UA20627,13096,1,3
UA20071,14258,10,2
UA20071,14318,1,3
UA10039,26700,1,0
UA10575,26700,1,0
UA10926,26700,1,0
UA10935,26700,1,0
UA10180,26700,1,1
UA10269,26700,1,1
UA10722,26700,1,1
UA10903,26700,1,1
UA11331,26700,1,1
UA10286,26702,1,1
UA10336,26760,1,0
UA10506,26760,1,0
UA10606,26760,1,0
UA10852,26760,1,0
UA11190,26760,1,0
UA10039,26760,1,1
UA10575,26760,1,1
UA10926,26760,1,1
UA10935,26760,1,1
UA10069,26820,1,0
UA10090,26820,1,0
UA10242,26820,1,0
UA10800,26820,1,0
UA11030,26820,1,0
UA11157,26820,1,0
UA10336,26820,1,1
UA10506,26820,1,1
UA10606,26820,1,1
UA10852,26820,1,1
UA11190,26820,1,1
UA10143,26880,1,0
UA10165,26880,1,0
UA10716,26880,1,0
UA10069,26880,1,1
UA10090,26880,1,1
UA10242,26880,1,1
UA10800,26880,1,1
UA11030,26880,1,1
UA11157,26880,1,1
UA10219,26940,1,0
UA10143,26940,1,1
UA10165,26940,1,1
UA10716,26940,1,1
UA10165,2520,1,2
UA10165,2580,1,3
UA20802,2938,1,2
UA20802,2998,1,3
UA20882,3087,1,2
UA20882,3147,1,3
UA10506,3277,1,2
UA10506,3337,1,3
UA10716,3368,1,2
UA10716,3428,1,3
UA20855,3513,1,2
UA20855,3573,1,3
UA20832,3574,1,2
UA20832,3634,1,3
UA20829,3928,1,2
UA20829,3988,1,3
UA20023,4323,1,2
UA20023,4383,1,3
UA20468,4541,1,2
UA20468,4601,1,3
UA10143,5312,1,2
UA10143,5372,1,3
UA20640,5731,1,2
UA20640,5791,1,3
UA10575,6341,1,2
UA10575,6401,1,3
UA10935,6591,1,2
UA10935,6651,1,3
UA20940,7386,1,2
UA10606,7386,1,2
UA20940,7446,1,3
UA10606,7446,1,3
UA20341,8705,1,2
UA20341,8765,1,3
UA10336,9070,1,2
UA10336,9130,1,3
UA20542,10458,1,2
UA20542,10518,1,3
UA20558,10555,1,2
UA11030,10593,1,2
UA20558,10615,1,3
UA11030,10653,1,3
UA20886,10848,1,2
UA20886,10908,1,3
UA10242,11416,1,2
UA10242,11476,1,3
UA20242,11548,1,2
UA20242,11608,1,3
UA20260,11905,1,2
UA20260,11965,1,3
UA10039,15972,10,2
UA10039,16032,1,3
UA20263,16771,10,2
UA20263,16831,1,3
UA10041,27000,1,0
UA10172,27000,1,0
UA10252,27000,1,0
UA10645,27000,1,0
UA10777,27000,1,0
UA11087,27000,1,0
UA10219,27000,1,1
UA10265,27060,1,0
UA10396,27060,1,0
UA11260,27060,1,0
UA10041,27060,1,1
UA10172,27060,1,1
UA10252,27060,1,1
UA10645,27060,1,1
UA10777,27060,1,1
UA11087,27060,1,1
UA10702,27120,1,0
UA11068,27120,1,0
UA11275,27120,1,0
UA10265,27120,1,1
UA10396,27120,1,1
UA11260,27120,1,1
UA10059,27180,1,0
UA10125,27180,1,0
UA10223,27180,1,0
UA10702,27180,1,1
UA11068,27180,1,1
UA11275,27180,1,1
UA10100,27240,1,0
UA10353,27240,1,0
UA10678,27240,1,0
UA10751,27240,1,0
UA11051,27240,1,0
UA11057,27240,1,0
UA10059,27240,1,1
UA10125,27240,1,1
UA10223,27240,1,1
UA21082,1865,1,2
UA21082,1925,1,3
UA10125,2205,1,2
UA10125,2265,1,3
UA20415,2367,1,2
UA20415,2427,1,3
UA20297,2585,1,2
UA20297,2645,1,3
UA21096,4053,1,2
UA21096,4113,1,3
UA10265,4506,1,2
UA10265,4566,1,3
UA21251,4580,1,2
UA21251,4640,1,3
UA10777,4998,1,2
UA10777,5058,1,3
UA10219,5760,1,2
UA10219,5820,1,3
UA20127,5904,1,2
UA20127,5964,1,3
UA11087,6431,1,2
UA11087,6491,1,3
UA20648,6687,1,2
UA20648,6747,1,3
UA11068,6955,1,2
UA11068,7015,1,3
UA20729,8356,1,2
UA20729,8416,1,3
UA21222,8705,1,2
UA21222,8765,1,3
UA10059,10571,1,2
UA10172,10576,1,2
UA10059,10631,1,3
UA10172,10636,1,3
UA10041,12637,1,2
UA10041,12697,1,3
UA10645,13895,1,2
UA10645,13955,1,3
UA10018,27300,1,0
UA10532,27300,1,0
UA11104,27300,1,0
UA10100,27300,1,1
UA10353,27300,1,1
UA10678,27300,1,1
UA10751,27300,1,1
UA11051,27300,1,1
UA11057,27300,1,1
UA10536,27360,1,0
UA10898,27360,1,0
UA10018,27360,1,1
UA10532,27360,1,1
UA11104,27360,1,1
UA10405,27420,1,0
UA11148,27420,1,0
UA10536,27420,1,1
UA10898,27420,1,1
UA10092,27480,1,0
UA10664,27480,1,0
UA10405,27480,1,1
UA11148,27480,1,1
UA10298,27540,1,0
UA10305,27540,1,0
UA10337,27540,1,0
UA11382,27540,1,0
UA10092,27540,1,1
UA10664,27540,1,1
UA10100,1427,1,2
UA10100,1487,1,3
UA20734,2308,1,2
UA20734,2368,1,3
UA20432,2693,1,2
UA20432,2753,1,3
UA10751,2876,1,2
UA10751,2936,1,3
UA20513,2974,1,2
UA20513,3034,1,3
UA20399,3235,1,2
UA20399,3295,1,3
UA10353,3856,1,2
UA10353,3916,1,3
UA20684,3972,1,2
UA20684,4032,1,3
UA21115,4043,1,2
UA21115,4103,1,3
UA11057,6112,1,2
UA11057,6172,1,3
UA20687,6273,1,2
UA20687,6333,1,3
UA20405,6570,1,2
UA20405,6630,1,3
UA10678,7386,1,2
UA10678,7446,1,3
UA21247,7778,1,2
UA21247,7838,1,3
UA20177,8664,1,2
UA20177,8724,1,3
UA20778,9763,1,2
UA20778,9823,1,3
UA10664,10343,1,2
UA10664,10403,1,3
UA20526,10555,1,2
UA20526,10615,1,3
UA11148,10716,1,2
UA11148,10776,1,3
UA20261,10792,1,2
UA20261,10852,1,3
UA21241,13880,1,2
UA21241,13940,1,3
UA11104,15972,10,2
UA11104,16032,1,3
UA10036,27600,1,0
UA10743,27600,1,0
UA10784,27600,1,0
UA11021,27600,1,0
UA11327,27600,1,0
UA11363,27600,1,0
UA10298,27600,1,1
UA10305,27600,1,1
UA10337,27600,1,1
UA11382,27600,1,1
UA11363,27601,1,0
UA10340,27660,1,0
UA11002,27660,1,0
UA10036,27660,1,1
UA10743,27660,1,1
UA10784,27660,1,1
UA11021,27660,1,1
UA11327,27660,1,1
UA11363,27661,1,1
UA10613,27720,1,0
UA10917,27720,1,0
UA10340,27720,1,1
UA11002,27720,1,1
UA10112,27780,1,0
UA11129,27780,1,0
UA10613,27780,1,1
UA10917,27780,1,1
UA10373,27840,1,0
UA10378,27840,1,0
UA10442,27840,1,0
UA10787,27840,1,0
UA11060,27840,1,0
UA11233,27840,1,0
UA10112,27840,1,1
UA11129,27840,1,1
UA11382,1194,1,2
UA11382,1254,1,3
UA20339,1468,1,2
UA20339,1528,1,3
UA21107,1563,1,2
UA21107,1623,1,3
UA10784,1758,1,2
UA10784,1818,1,3
UA21136,2295,1,2
UA21136,2355,1,3
UA10298,3552,1,2
UA10298,3612,1,3
UA20391,4146,1,2
UA20391,4206,1,3
UA20992,5374,1,2
UA20992,5434,1,3
UA10917,5792,1,2
UA10917,5852,1,3
UA20981,6065,1,2
UA20981,6125,1,3
UA20461,6283,1,2
UA20461,6343,1,3
UA11129,6521,1,2
UA11129,6581,1,3
UA10340,6902,1,2
UA21288,6951,1,2
UA10340,6962,1,3
UA21288,7011,1,3
UA11021,9069,1,2
UA11021,9129,1,3
UA10622,27900,1,0
UA10703,27900,1,0
UA10373,27900,1,1
UA10378,27900,1,1
UA10442,27900,1,1
UA10787,27900,1,1
UA11060,27900,1,1
UA11233,27900,1,1
UA10157,27960,1,0
UA10209,27960,1,0
UA10225,27960,1,0
UA11278,27960,1,0
UA10622,27960,1,1
UA10703,27960,1,1
UA10465,28020,1,0
UA10929,28020,1,0
UA10157,28020,1,1
UA10209,28020,1,1
UA10225,28020,1,1
UA11278,28020,1,1
UA10135,28080,1,0
UA10490,28080,1,0
UA10549,28080,1,0
UA10615,28080,1,0
UA10688,28080,1,0
UA10958,28080,1,0
UA10465,28080,1,1
UA10929,28080,1,1
UA10595,28140,1,0
UA10848,28140,1,0
UA10940,28140,1,0
UA11059,28140,1,0
UA11197,28140,1,0
UA10135,28140,1,1
UA10490,28140,1,1
UA10549,28140,1,1
UA10615,28140,1,1
UA10688,28140,1,1
UA10958,28140,1,1
UA10378,1385,1,2
UA10378,1445,1,3
UA10465,1734,1,2
UA10465,1794,1,3
UA10442,2647,1,2
UA10135,2696,1,2
UA10442,2707,1,3
UA10135,2756,1,3
UA10549,3028,1,2
UA10549,3088,1,3
UA10787,3487,1,2
UA10787,3547,1,3
UA21235,3831,1,2
UA21235,3891,1,3
UA20107,3974,1,2
UA20107,4034,1,3
UA21154,4043,1,2
UA21154,4103,1,3
UA21145,4275,1,2
UA21145,4335,1,3
UA21224,4580,1,2
UA21224,4640,1,3
UA20698,5512,1,2
UA20698,5572,1,3
UA20163,6247,1,2
UA20163,6307,1,3
UA20695,6687,1,2
UA20695,6747,1,3
UA11233,6756,1,2
UA11233,6816,1,3
UA20977,7341,1,2
UA20977,7401,1,3
UA20858,8238,1,2
UA21213,8286,1,2
UA20858,8298,1,3
UA21213,8346,1,3
UA20568,8495,1,2
UA20568,8555,1,3
UA10209,9550,1,2
UA10209,9610,1,3
UA11278,11258,1,2
UA11278,11318,1,3
UA21209,13063,1,2
UA21209,13123,1,3
UA10595,28200,1,1
UA10848,28200,1,1
UA10940,28200,1,1
UA11059,28200,1,1
UA11197,28200,1,1
UA10504,28260,1,0
UA11069,28320,1,0
UA10504,28320,1,1
UA10066,28380,1,0
UA10554,28380,1,0
UA10883,28380,1,0
UA10989,28380,1,0
UA11069,28380,1,1
UA10559,28440,1,0
UA10797,28440,1,0
UA11162,28440,1,0
UA10066,28440,1,1
UA10554,28440,1,1
UA10883,28440,1,1
UA10989,28440,1,1
UA20020,545,1,2
UA20020,605,1,3
UA21142,1494,1,2
UA21142,1554,1,3
UA10554,2187,1,2
UA10554,2247,1,3
UA21080,3401,1,2
UA21080,3461,1,3
UA21072,4053,1,2
UA21072,4113,1,3
UA10940,4688,1,2
UA10940,4748,1,3
UA10595,4866,1,2
UA10595,4926,1,3
UA20984,5116,1,2
UA20984,5176,1,3
UA20187,5801,1,2
UA20187,5861,1,3
UA11069,6112,1,2
UA11069,6172,1,3
UA20614,6273,1,2
UA10848,6302,1,2
UA20614,6333,1,3
UA10848,6362,1,3
UA20704,7249,1,2
UA20704,7309,1,3
UA20567,7465,1,2
UA20567,7525,1,3
UA10066,8550,1,2
UA10066,8610,1,3
UA20221,10149,1,2
UA20221,10209,1,3
UA21047,12109,1,2
UA21047,12169,1,3
UA21283,13226,1,2
UA21283,13286,1,3
UA20393,13435,1,2
UA20393,13495,1,3
UA10158,28500,1,0
UA10873,28500,1,0
UA11354,28500,1,0
UA10559,28500,1,1
UA10797,28500,1,1
UA11162,28500,1,1
UA10074,28560,1,0
UA11347,28560,1,0
UA10158,28560,1,1
UA10873,28560,1,1
UA11354,28560,1,1
UA10478,28620,1,0
UA11016,28620,1,0
UA11156,28620,1,0
UA11296,28620,1,0
UA10074,28620,1,1
UA11347,28620,1,1
UA10243,28680,1,0
UA11297,28680,1,0
UA10478,28680,1,1
UA11016,28680,1,1
UA11156,28680,1,1
UA11296,28680,1,1
UA10923,28740,1,0
UA11109,28740,1,0
UA11319,28740,1,0
UA10243,28740,1,1
UA11297,28740,1,1
UA20067,620,1,2
UA20067,680,1,3
UA10158,2189,1,2
UA10158,2249,1,3
UA10243,2352,1,2
UA10243,2412,1,3
UA20885,2570,1,2
UA20923,2615,1,2
UA20885,2630,1,3
UA20923,2675,1,3
UA21085,3561,1,2
UA21085,3621,1,3
UA20004,4001,1,2
UA20004,4061,1,3
UA11162,4195,1,2
UA11162,4255,1,3
UA20493,4811,1,2
UA20493,4871,1,3
UA11156,5555,1,2
UA11156,5615,1,3
UA20445,5875,1,2
UA20445,5935,1,3
UA20111,6247,1,2
UA20111,6307,1,3
UA11354,7278,1,2
UA11354,7338,1,3
UA10559,9134,1,2
UA10559,9194,1,3
UA20212,9661,1,2
UA20212,9721,1,3
UA20233,10149,1,2
UA20233,10209,1,3
UA20390,10406,1,2
UA20390,10466,1,3
UA10199,28800,1,0
UA10750,28800,1,0
UA11303,28800,1,0
UA11340,28800,1,0
UA10923,28800,1,1
UA11109,28800,1,1
UA11319,28800,1,1
UA11340,28801,1,0
UA10693,28860,1,0
UA10699,28860,1,0
UA10843,28860,1,0
UA11053,28860,1,0
UA11065,28860,1,0
UA11399,28860,1,0
UA10199,28860,1,1
UA10750,28860,1,1
UA11303,28860,1,1
UA11399,28861,1,0
UA11340,28861,1,1
UA10607,28920,1,0
UA11146,28920,1,0
UA11218,28920,1,0
UA11219,28920,1,0
UA10693,28920,1,1
UA10699,28920,1,1
UA10843,28920,1,1
UA11053,28920,1,1
UA11065,28920,1,1
UA10607,28921,1,0
UA11399,28921,1,1
UA10472,28980,1,0
UA10621,28980,1,0
UA11071,28980,1,0
UA11146,28980,1,1
UA11218,28980,1,1
UA11219,28980,1,1
UA10607,28981,1,1
UA10142,29040,1,0
UA10672,29040,1,0
UA10795,29040,1,0
UA10472,29040,1,1
UA10621,29040,1,1
UA11071,29040,1,1
UA10607,691,1,2
UA10607,751,1,3
UA11071,1436,1,2
UA11071,1496,1,3
UA20540,1668,1,2
UA20540,1728,1,3
UA20757,2308,1,2
UA20757,2368,1,3
UA10750,2959,1,2
UA10750,3019,1,3
UA21163,3678,1,2
UA21163,3738,1,3
UA20052,4115,1,2
UA20052,4175,1,3
UA11303,4398,1,2
UA11303,4458,1,3
UA10199,5312,1,2
UA10199,5372,1,3
UA10843,6004,1,2
UA10843,6064,1,3
UA20150,10357,1,2
UA20150,10417,1,3
UA11109,11258,1,2
UA11109,11318,1,3
UA20697,11634,1,2
UA20697,11694,1,3
UA10699,12364,1,2
UA10699,12424,1,3
UA20467,12967,1,2
UA20467,13027,1,3
UA11340,14313,10,2
UA11340,14373,1,3
UA20048,14465,10,2
UA20048,14525,1,3
UA10070,29100,1,0
UA10228,29100,1,0
UA10936,29100,1,0
UA11164,29100,1,0
UA10142,29100,1,1
UA10672,29100,1,1
UA10795,29100,1,1
UA10179,29160,1,0
UA10070,29160,1,1
UA10228,29160,1,1
UA10936,29160,1,1
UA11164,29160,1,1
UA10285,29220,1,0
UA10327,29220,1,0
UA10179,29220,1,1
UA10580,29280,1,0
UA10640,29280,1,0
UA10904,29280,1,0
UA10285,29280,1,1
UA10327,29280,1,1
UA10048,29340,1,0
UA10215,29340,1,0
UA10505,29340,1,0
UA10836,29340,1,0
UA10580,29340,1,1
UA10640,29340,1,1
UA10904,29340,1,1
UA10327,1318,1,2
UA10327,1378,1,3
UA10936,1858,1,2
UA10936,1918,1,3
UA20869,2570,1,2
UA20869,2630,1,3
UA20891,3694,1,2
UA20891,3754,1,3
UA20841,3928,1,2
UA10228,3959,1,2
UA20841,3988,1,3
UA10228,4019,1,3
UA20077,6050,1,2
UA20077,6110,1,3
UA10580,6661,1,2
UA10580,6721,1,3
UA20658,8400,1,2
UA20658,8460,1,3
UA20565,9170,1,2
UA20565,9230,1,3
UA10070,9461,1,2
UA10070,9521,1,3
UA20257,11246,1,2
UA20257,11306,1,3
UA21027,12421,1,2
UA21027,12481,1,3
UA20844,12968,1,2
UA20844,13028,1,3
UA11164,13150,1,2
UA11164,13210,1,3
UA20288,15047,10,2
UA20288,15107,1,3
UA10666,29400,1,0
UA10048,29400,1,1
UA10215,29400,1,1
UA10505,29400,1,1
UA10836,29400,1,1
UA10115,29460,1,0
UA10120,29460,1,0
UA10596,29460,1,0
UA10717,29460,1,0
UA10913,29460,1,0
UA11321,29460,1,0
UA10666,29460,1,1
UA10430,29520,1,0
UA11167,29520,1,0
UA10115,29520,1,1
UA10120,29520,1,1
UA10596,29520,1,1
UA10717,29520,1,1
UA10913,29520,1,1
UA11321,29520,1,1
UA10105,29580,1,0
UA10430,29580,1,1
UA11167,29580,1,1
UA10728,29640,1,0
UA11212,29640,1,0
UA10105,29640,1,1
UA20997,0,1,2
UA20997,60,1,3
UA20595,2059,1,2
UA20595,2119,1,3
UA10913,2619,1,2
UA10913,2679,1,3
UA10215,3080,1,2
UA10215,3140,1,3
UA10717,3583,1,2
UA10717,3643,1,3
UA20309,3763,1,2
UA20309,3823,1,3
UA20165,4509,1,2
UA20165,4569,1,3
UA11321,5040,1,2
UA11321,5100,1,3
UA20967,5294,1,2
UA20967,5354,1,3
UA11167,5455,1,2
UA11167,5515,1,3
UA10836,8354,1,2
UA10836,8414,1,3
UA20915,9070,1,2
UA20915,9130,1,3
UA21012,10094,1,2
UA21012,10154,1,3
UA10666,10498,1,2
UA10666,10558,1,3
UA20336,11423,1,2
UA20336,11483,1,3
UA10105,12947,1,2
UA10105,13007,1,3
UA21228,13226,1,2
UA21228,13286,1,3
UA20286,14234,1,2
UA20286,14294,1,3
UA10765,29700,1,0
UA11113,29700,1,0
UA11259,29700,1,0
UA10728,29700,1,1
UA11212,29700,1,1
UA10193,29760,1,0
UA10229,29760,1,0
UA10247,29760,1,0
UA10295,29760,1,0
UA10480,29760,1,0
UA10853,29760,1,0
UA10991,29760,1,0
UA10765,29760,1,1
UA11113,29760,1,1
UA11259,29760,1,1
UA10168,29820,1,0
UA10539,29820,1,0
UA10680,29820,1,0
UA10692,29820,1,0
UA10193,29820,1,1
UA10229,29820,1,1
UA10247,29820,1,1
UA10480,29820,1,1
UA10853,29820,1,1
UA10991,29820,1,1
UA10295,29821,1,0
UA10779,29880,1,0
UA10816,29880,1,0
UA10916,29880,1,0
UA10964,29880,1,0
UA11274,29880,1,0
UA10168,29880,1,1
UA10539,29880,1,1
UA10680,29880,1,1
UA10692,29880,1,1
UA10295,29881,1,1
UA10089,29940,1,0
UA10701,29940,1,0
UA10822,29940,1,0
UA10990,29940,1,0
UA11026,29940,1,0
UA11217,29940,1,0
UA11353,29940,1,0
UA10779,29940,1,1
UA10816,29940,1,1
UA10916,29940,1,1
UA10964,29940,1,1
UA11274,29940,1,1
UA10193,1254,1,2
UA10193,1314,1,3
UA20941,1576,1,2
UA20941,1636,1,3
UA10779,1710,1,2
UA10779,1770,1,3
UA10480,1917,1,2
UA10480,1977,1,3
UA21180,2758,1,2
UA21180,2818,1,3
UA10765,2859,1,2
UA10765,2919,1,3
UA21146,3297,1,2
UA21146,3357,1,3
UA20364,3461,1,2
UA20364,3521,1,3
UA20859,3672,1,2
UA20859,3732,1,3
UA10295,3769,1,2
UA20407,3811,1,2
UA10295,3829,1,3
UA20407,3871,1,3
UA10816,4818,1,2
UA10816,4878,1,3
UA10229,5061,1,2
UA10229,5121,1,3
UA10964,5730,1,2
UA10964,5790,1,3
UA10991,6396,1,2
UA10991,6456,1,3
UA10247,7301,1,2
UA10247,7361,1,3
UA20867,8238,1,2
UA20867,8298,1,3
UA10680,8392,1,2
UA10680,8452,1,3
UA10692,9550,1,2
UA10692,9610,1,3
UA20360,11999,1,2
UA20360,12059,1,3
UA20202,13084,1,2
UA20202,13144,1,3
UA20589,13443,1,2
UA20589,13503,1,3
UA10853,13998,1,2
UA11113,14036,1,2
UA10853,14058,1,3
UA11113,14096,1,3
UA10292,30000,1,0
UA10381,30000,1,0
UA10510,30000,1,0
UA10544,30000,1,0
UA11107,30000,1,0
UA10089,30000,1,1
UA10701,30000,1,1
UA10822,30000,1,1
UA10990,30000,1,1
UA11026,30000,1,1
UA11217,30000,1,1
UA11353,30000,1,1
UA10107,30060,1,0
UA10267,30060,1,0
UA10292,30060,1,1
UA10381,30060,1,1
UA10510,30060,1,1
UA10544,30060,1,1
UA11107,30060,1,1
UA10302,30120,1,0
UA11017,30120,1,0
UA11314,30120,1,0
UA11325,30120,1,0
UA10107,30120,1,1
UA10267,30120,1,1
UA10130,30180,1,0
UA11058,30180,1,0
UA11126,30180,1,0
UA10302,30180,1,1
UA11017,30180,1,1
UA11314,30180,1,1
UA11325,30180,1,1
UA10104,30240,1,0
UA10202,30240,1,0
UA10519,30240,1,0
UA10527,30240,1,0
UA11309,30240,1,0
UA10130,30240,1,1
UA11058,30240,1,1
UA11126,30240,1,1
UA20742,2043,1,2
UA20742,2103,1,3
UA10107,3012,1,2
UA10107,3072,1,3
UA11058,3838,1,2
UA11058,3898,1,3
UA20326,4282,1,2
UA11325,4313,1,2
UA20326,4342,1,3
UA11325,4373,1,3
UA10822,6661,1,2
UA10822,6721,1,3
UA10302,6988,1,2
UA10302,7048,1,3
UA10130,8847,1,2
UA10130,8907,1,3
UA10089,9935,1,2
UA10089,9995,1,3
UA10292,10200,1,2
UA10292,10260,1,3
UA20487,10751,1,2
UA20487,10811,1,3
UA11217,13998,1,2
UA11217,14058,1,3
UA20557,15297,10,2
UA20557,15357,1,3
UA10391,30300,1,0
UA10893,30300,1,0
UA11192,30300,1,0
UA11269,30300,1,0
UA11283,30300,1,0
UA10104,30300,1,1
UA10202,30300,1,1
UA10519,30300,1,1
UA10527,30300,1,1
UA11309,30300,1,1
UA10445,30360,1,0
UA10558,30360,1,0
UA10948,30360,1,0
UA11123,30360,1,0
UA11177,30360,1,0
UA10391,30360,1,1
UA10893,30360,1,1
UA11192,30360,1,1
UA11269,30360,1,1
UA11283,30360,1,1
UA10359,30420,1,0
UA10528,30420,1,0
UA10557,30420,1,0
UA11095,30420,1,0
UA10445,30420,1,1
UA10558,30420,1,1
UA10948,30420,1,1
UA11123,30420,1,1
UA11177,30420,1,1
UA10140,30480,1,0
UA10330,30480,1,0
UA10541,30480,1,0
UA11136,30480,1,0
UA11393,30480,1,0
UA10359,30480,1,1
UA10528,30480,1,1
UA10557,30480,1,1
UA11095,30480,1,1
UA10141,30540,1,0
UA10690,30540,1,0
UA10842,30540,1,0
UA11281,30540,1,0
UA10140,30540,1,1
UA10330,30540,1,1
UA10541,30540,1,1
UA11136,30540,1,1
UA11393,30540,1,1
UA11393,1427,1,2
UA11095,1436,1,2
UA11393,1487,1,3
UA11095,1496,1,3
UA10140,1938,1,2
UA10140,1998,1,3
UA10541,2243,1,2
UA10541,2303,1,3
UA21010,3340,1,2
UA21010,3400,1,3
UA10527,3620,1,2
UA10527,3680,1,3
UA21000,3823,1,2
UA21000,3883,1,3
UA10104,3898,1,2
UA10104,3958,1,3
UA11123,3959,1,2
UA20435,4003,1,2
UA11123,4019,1,3
UA20435,4063,1,3
UA10445,4398,1,2
UA10445,4458,1,3
UA20130,4704,1,2
UA20130,4764,1,3
UA10893,4998,1,2
UA11309,5040,1,2
UA10893,5058,1,3
UA11309,5100,1,3
UA11283,5374,1,2
UA11283,5434,1,3
UA20496,6707,1,2
UA20496,6767,1,3
UA21217,6951,1,2
UA21217,7011,1,3
UA20161,7108,1,2
UA20161,7168,1,3
UA11269,7301,1,2
UA11269,7361,1,3
UA20979,7970,1,2
UA20979,8030,1,3
UA10359,8830,1,2
UA10359,8890,1,3
UA10202,10200,1,2
UA10202,10260,1,3
UA10519,10394,1,2
UA10519,10454,1,3
UA20401,12343,1,2
UA20401,12403,1,3
UA11136,13814,1,2
UA11136,13874,1,3
UA10287,30600,1,0
UA10975,30600,1,0
